ADDRESS,pdq,MSE_EMA,MSE_ARIMA,MSE_GARCH,MSE_GJRGARCH,SHARE_ZERO,MAX_VALUE,AVG_VALUE,MEDIAN_VALUE,PERIODICITY,ENTRIES,CLUSTER
0x1a23c4272309cffdd29ce043990e96f0b37c7063,1 0 0,0.000427362897358126,0.000506919347477458,0.000477291129582828,NaN,0.6563706563706564,0.173334,0.0069304200000000005,0.0,2.225,259,1
0x3ab6c3a9c075189689b6b8c59324df9fcd65c4b3,1 0 1,0.00275291706295866,0.00548390145254024,0.00338985408930296,0.0030206197427464,0.28125,0.96022232,0.03200070790465993,0.01,1.1837606837606838,512,0
0x295795b8d82d63ad51e901680aca0d1df4ce0ec1,3 0 1,0.021500594494207,0.0767397836341572,0.0254755651498945,0.0254934527094984,0.3690773067331671,2.65,0.09989429056649085,0.005,1.4539877300613497,401,0
0x94debc57081c4c58dd69f4dfce589b82fc3c2866,4 0 5,0.0493329258042205,0.391794850979758,NaN,0.0662634630997267,0.5716775599128541,14.237074543089877,0.146011370713577,0.0,1.8112745098039216,2295,0
0xd59656fa517bd5c3dc3588ff6b1dcdb4228139f5,1 0 1,0.0363960969252337,0.422496683814695,0.0433000378733621,0.0431524503698486,0.6427480916030535,15.3,0.1671432479296083,0.0,2.0045871559633026,655,1
0x8745d208d684a61a5023b9a96c1f28890d20a064,1 1 1,0.0165139891196978,0.15897657080101,0.0194108512874962,NaN,0.6234325285420176,11.038781866000534,0.052824284296022914,0.0,1.8990775908844275,5343,3
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,1 1 0,0.40122963068197,285.507138870731,0.471691053622542,0.471766985632107,0.7709038182696955,450.0,1.7671771821009716,0.0,3.597777777777778,4138,1
0xd64add05ea152f2bf3ee7b05a7610c54b829d69a,1 0 0,0.0543267615347635,0.927037679511714,0.0657472601428588,0.0659170798932465,0.2696078431372549,10.230253957212772,0.2067658700286915,0.032,1.437125748502994,408,0
0x82144c5930321f57e5d6f97ba5f9e9875e3d608b,0 0 0,0.54679768679029,12.0084129787678,0.624593303400428,0.615625070356998,0.5606060606060606,19.92,1.3730511871946247,0.0,2.5405405405405403,132,0
0xd0da2d7e86234560c2e29e1e8304455dfd8d16b8,3 0 3,0.034346550872245,0.137554786824557,0.0413024661378084,0.0412343598618914,0.596652719665272,4.4,0.11973120655932099,0.0,1.8428571428571427,1195,0
0x3dac8d546eff13ab83d683b17aa9d74c93bd5497,2 1 2,0.0274862036402226,0.0861756119647612,0.0358627407641396,0.0333655344562416,0.46686746987951805,2.99,0.10756928837122684,0.0,1.565891472868217,332,0
0xb9139ac5ec8e2e76e788eb155c1cb9ced4c52717,0 0 1,0.330689288579505,4.25816560520235,0.37363180250778,0.373463174230162,0.5936507936507937,15.0,0.8735363744707433,0.0,2.1717171717171717,315,0
0x7a9fe22691c811ea339d9b73150e6911a5343dca,0 0 0,0.173323870016239,402.641964011078,0.209436330408989,0.209137920917564,0.791303400174368,1000.0,1.071813979175057,0.0,4.388138578978274,9176,3
0x540c14442955446b710c2ad9622866e8452fca5d,2 0 3,0.268712424677132,7.26231849184297,0.314707433304046,0.319531857557528,0.43771626297577854,41.0,0.7835018884703091,0.0,1.3884297520661157,578,0
0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3,0 1 4,0.181449423813643,2.50626981651668,0.153795141420801,0.153898316140714,0.747907949790795,38.2,0.6265888520326044,0.0,2.9791666666666665,956,1
0xd35ff32bd5393b49a31594524614dc9eeff8c45c,2 1 3,0.0128688064187447,0.0278649951374143,0.0152697441736021,0.0152397869743947,0.4128,1.508,0.06679077210100952,0.007,0.827485380116959,625,0
0xee547a830a9a54653de3d40a67bd2bc050daed81,2 0 1,0.129497718450803,9.70594352345791,0.153495665002599,0.146055635872628,0.8702229299363057,66.88,0.4156645737164073,0.0,7.044871794871795,1256,1
0x0f2c40e48e875193c5031687917be6436a986ada,2 0 0,0.0102611504038748,0.0145521800689235,0.00944389187385105,0.00944437206695142,0.5,0.64,0.06755585754056197,0.0,1.5454545454545454,308,0
0xb778ddef6cb50d61b81a6ad60fdbf9c4668585e9,3 0 1,2.87730194310183e-05,3.14746208534551e-05,3.35424242441583e-05,3.68267546093677e-05,0.4694835680751174,0.045,0.002925315889478772,0.0,1.309782608695652,426,0
0xdd1a79c4c5b1abe31d1b9791647abdf6d8b64f6c,1 1 5,0.000832149134195256,0.00113293152974123,0.00100635945840244,NaN,0.18275418275418276,0.58,0.026354104259336347,0.0198755882985815,0.7017543859649122,777,0
0x3a1d526d09b7e59fd88de4726f68a8246ddc2742,0 0 2,0.0303613619589454,0.865870254467055,0.0358604089007655,0.0459135953347832,0.9381695170080812,27.5,0.06716074500863332,0.0,15.42283950617284,5321,1
0x64554e5da3676917468d215d735c1873c014ae6c,1 0 3,0.0423065704138769,0.118261227102385,0.0504145301350517,0.0509615496091357,0.4875717017208413,3.0,0.1833612140106373,0.005,0.9923664122137404,523,0
0xd10d159f57503edb694644d4cee296267be54208,1 0 0,0.00980229274703398,0.0172710378682972,0.0110779607955558,0.0110779607637537,0.4769736842105263,0.88,0.06044251476498343,0.0,1.9134615384615385,304,0
0x656c793b7f6614e64b0b06dde383ab7053c8c43a,5 1 0,0.0163883357762736,0.0464960855961752,0.0193440396544936,0.0193138396985,0.4167055529631358,4.375,0.06131748159072798,0.0,2.7578947368421054,2143,0
0x452fcd9f73a5f09f6b6be34b708e4c2b7d8fc46b,0 1 2,0.0370919416673034,0.141727714557359,0.0442591063832485,0.0442267591575682,0.6242857142857143,6.1,0.12650807546789025,0.0,1.9639830508474576,1400,1
0xf35e2c2534d90721219ac3f103cb1df7bb6771d4,0 1 1,0.00481350593037394,0.008281451095714,0.00576372708820209,0.00575388484823676,0.5226400613967767,1.68,0.05102027584309366,0.0,1.1582435791217895,2606,0
0x4025d0dafd93d8a9872ce14ed692ccef1f5840d5,1 1 2,0.273368854812933,13.1218260336426,0.312652804994111,0.311363267566472,0.49433218334154755,44.96577595434556,1.3050995291049687,0.0,1.4328537170263789,2029,0
0x633f28225291fbd27eafba13ff7a74c21e10664b,2 1 5,0.323989260605722,5.12973143704032,0.38791957436397,0.394647740089053,0.3589375448671931,58.21413306901579,1.245432397851333,0.3925,0.5950744558991982,2786,0
0xe448aa9426299c550b2797b56ea13d997adf5474,1 0 1,0.0383496465388968,0.106692147679052,0.0459352839492248,0.0448254395023385,0.3986013986013986,3.2,0.15740711451655062,0.0,1.6635514018691588,286,0
0x711aa74ced82d38484b7c2bd2e5d2a1f34dc6d12,1 0 1,0.00953941310404599,0.0263668594809926,0.0124834050352377,0.0127660437485352,0.6829268292682927,1.54,0.041160193107303115,0.0,4.3478260869565215,246,1
0xea991ed26131b49df4c5e0ab953c4a844036194a,0 1 1,0.0111229471529428,0.0410056089604256,0.0142051871362977,0.0141798516570535,0.45707656612529,3.0,0.06025899478054869,0.004235,0.9028697571743929,862,0
0x318b4ef7d225d1ebeca385fa73535442b5be4c50,0 0 2,0.0170873940220106,0.0452909501653296,0.0200738910780733,0.0198007487809528,0.48130841121495327,2.5,0.0735029057017573,0.0,1.986013986013986,428,0
0x0fa7c93459be85fe2b72728ec4260e41d12b0b1e,2 0 3,0.0292483588928198,0.091231381581078,0.0350617917900469,0.0352810186265009,0.5940740740740741,2.4567,0.1070218917237597,0.0,1.7622950819672132,675,0
0x38fccc4ed695dab2033f62d3df1ed315fe700610,1 0 2,0.0811151642607232,0.695585613817666,0.0969607115451493,0.0969414668926145,0.4786786786786787,14.0,0.24366877919792654,0.0,1.2639455782312925,1665,0
0x066003c1493a346357af15158cd985b4a6e29d3f,0 0 1,0.000194718869482529,0.00025120678700018,0.000252903801819739,0.000233044992744614,0.6888260254596889,0.28999999,0.0035971630310158253,0.0,4.693548387096774,707,1
0xdf509d252232e4f5dde22d010995940f3857d7f3,1 1 0,0.0159261171541224,0.146178129974353,0.0185349038719189,0.0182562249606391,0.5052002080083203,13.0,0.07750449618386444,0.0,1.0533902829684998,3846,0
0x6fc221ae4d9d734fdd5f796335d034c9c65b1e51,1 1 2,0.00578151064725084,0.00995734283346346,0.00687050476560313,0.00686846781696211,0.5311284046692607,1.0,0.0504271981700141,0.0,1.3212669683257918,514,0
0x59d80be6c5ac199d2d6445108504b5992ec3fb90,0 0 0,0.166062517978368,4.62479556472724,0.190937367177192,0.190937045285476,0.6380597014925373,30.94,0.5259570765258212,0.0,1.8210526315789475,268,1
0x223f4726cb4a7fcd02d742751811cc907552fe67,1 1 3,1.21979366412952,109.359521342048,1.26986317718995,1.27386951060369,0.5769230769230769,36.0,4.292730943825827,0.0,1.5833333333333333,156,0
0xb8925d5176610153fdd6a2881499e864e7a41c1b,2 0 2,3.94127574723676e-05,4.12760740214514e-05,4.50497755511573e-05,4.50494243040866e-05,0.3888888888888889,0.040531934414904526,0.004998986614838732,0.003,0.7123287671232876,126,0
0x85080579f9eb7256cc9b5308420656efbc6ceaf9,0 0 0,0.0132591968822339,0.0399973051891466,0.015466305696758,0.015444234266847,0.37028301886792453,2.2,0.07531522330165667,0.01604362,0.8197424892703863,424,0
0x36ab75710650754c32e4850d2ad050849ebb5899,1 1 1,0.028557248789005,0.172834500090704,0.0348440660160685,0.0344480646029051,0.5811,16.0,0.10702825556609272,0.0,1.6096033402922756,10000,3
0xf39d0785e3f6e8e0fe1fb78a1dd96aa8cacc038c,4 1 1,0.117604633102565,0.41439187193618,0.137675369923574,0.137644114046763,0.4834,10.0,0.5159820530570628,0.14103608170826962,0.9457092819614711,10000,3
0x712f58133158e764a3f97e5fa77645b58efa1a12,5 1 0,0.0380837255379177,1.09116438776378,0.0445363055524268,0.0462763487540654,0.5689075630252101,23.0,0.11955596632550153,0.0,1.4843423799582462,1190,0
0x2a0a81e257a2f5d6ed4f07b81dbda09f107bd027,4 1 5,0.0746920323647296,2.27255971649763,0.0906142595739741,0.0906187905677043,0.12679067778490485,80.0,0.6673017315093777,0.434873030864993,0.14521856250765275,9354,3
0x80281d33b56231ea95a5b8f61cfd91ca052c7b5a,0 1 2,0.0267602785278042,0.13652531594617,0.0320028465341716,0.0313234375556266,0.8735440931780366,6.2,0.07169995294033321,0.0,7.450704225352113,601,1
0x202c05cf01d9db2b44b50ba7827a001755305591,3 1 1,0.0397919036546352,0.204771648154169,0.0468956433689111,0.0467840272122975,0.47115384615384615,5.0,0.12719327562701283,0.0,1.4266666666666667,728,0
0xad5712b077e538ffec62626f539a16831bad5f98,3 0 2,0.00649494263534289,0.0141250685678485,0.00772519453910379,0.00769836249388055,0.2344582593250444,1.788691970739065,0.06689948684302953,0.04,0.6252707581227437,2252,0
