ADDRESS,SHARE_ZERO,MAX_VALUE,AVG_VALUE,MEDIAN_VALUE,PERIODICITY,ENTRIES
0xc32426b0eca21c00b0b988b30ad16ce6a687d60c,0.31635651322233105,2.099,0.07522141078077917,0.02,1.1564482029598309,1021
0x00b514e22057629098598ee76f30381a721fac59,0.5609065155807366,6.1,0.12959108268387096,0.0,2.1517857142857144,353
0xfcbe7b6da18a08a86ab1beb68c7372a60ab4e331,0.6009669021941242,52.5,0.48905410525674436,0.0,1.763617677286742,2689
0x49cdeeb07130ff3940bef27d43c758323cac4ec2,0.3945720250521921,0.32,0.018960137362637363,0.0,1.7314285714285715,958
0xc5138cbf2a63e234689c1e40ff4553fdda1bffbd,0.4757085020242915,2.0,0.10348498932635343,0.05,0.916504854368932,988
0xb0393ba9801a3dcc1cb9e4ea6ffef8630217ac75,0.340080971659919,2.061323734976258,0.30284900444359436,0.09747898623954519,1.0672268907563025,247
0x175052854d6b4a1fca26340b1218b54f74d0f0e4,0.45535714285714285,1.5,0.16248544209362709,0.025,1.018018018018018,224
0x8ef5de427075ba4ef7ca157667e5e6432ddbd601,0.8560606060606061,2.786,0.15518320610687023,0.0,5.947368421052632,132
0x812faac0c8221446375e5a57d123eff45981e577,0.7409638554216867,4.618,0.5657068727244753,0.0,2.9285714285714284,166
0xcbf84ef6c79c3043e91a8eff73ba022638efa039,0.9070385126162018,0.3,0.002226399439342007,0.0,9.757142857142858,753
0x037797cdd6c00d6c3094e6b537f79222e2100fe5,0.5625,20.0,0.8487178766114271,0.0,1.6666666666666667,208
0x592ee1118fcffcde9d8b71f7376eb2ff52a75b88,0.5094102885821832,3.0,0.10972017019856244,0.0,1.2678062678062678,797
0x240ddb16c5e4257505b0b6a7820314e483cd1715,0.6013266549343441,23.0,0.06612704081730028,0.0,1.7355555555555555,7387
0x7b0aa292f4ddb61a150a17ecab7c02a6af57fd66,0.4006849315068493,83.36853675511291,1.3780299268497143,0.003715242733995013,1.4373259052924792,876
0x651ffc250dfc357ef056991a4063889b40b706df,0.25338253382533826,1.358,0.07982821740962626,0.0445,0.37796610169491524,813
0x8052959d4055c94a484b69979c95fa5ee114d2f7,0.5912263210368893,3.0,0.09134321544951007,0.0,2.083076923076923,1003
0xea143346bd8eca087d33ee68c104ee7e36928b65,0.3889541715628672,2.0,0.13894619829902083,0.01,1.3876404494382022,851
0xc3ddbedca1956d64cd5bb0b4e422d2f997a4bcc8,0.7339357429718876,0.25,0.004424366257348271,0.0,3.8300970873786406,996
0xd5ff53f48f14e9409b581e41a4cddfe0e97dc724,0.44883866917765225,30.0,0.2793473847668963,0.0,1.4136363636363636,4779
0xf01686ffbbc46dfd17e262c88efb4b29c03733ea,0.515625,4.5,0.148414407901005,0.0,1.415966386554622,576
0x17dcf4367c7b774f58456af6a7ac74e32adb8760,0.46691176470588236,10.3799,0.22914492601641712,0.0,1.407079646017699,272
0x21a36c4b3f1fff1517ba022b96c6d88aaff28885,0.39365671641791045,0.5293,0.009324243983668351,0.00067145,1.3716814159292035,536
0xea3b47474f12d12425cb5f101bcdfa6ecf746b3c,0.56,3.0,0.09382431808626517,0.0,1.8417721518987342,450
0xfe080f9d773f7bc4d00cfdbc84408712536927c9,0.6347517730496454,3.0,0.07445096253521157,0.0,2.1452513966480447,564
0x2bea720a5fe5e7738d775e8bfd3a37fa072cd46c,0.6216216216216216,1.5,0.06588560546318242,0.0,2.041095890410959,444
0x10ca09242ac13ff8a9698d090af848e4d787ac45,0.31846153846153846,9.5,0.15846237867515023,0.04893,0.7173051519154557,1300
0xd17ae545bde66cd9d2c51ceaa8836a7af7223e96,0.4277198211624441,2.0,0.05384155259161767,0.0035,1.1753246753246753,671
0xbaf8b343b4d86ee8a93fb385d52fd000b2081065,0.4853683148335015,1.5,0.02013186106499911,0.0,1.298723897911833,3964
0x9f9ec1d13c0dd18fab42ff04f1efd800d1e054d3,0.6995073891625616,14.21,0.40567404980097366,0.0,2.660649819494585,1015
0x0f9ef34d0ad4b248742f5b4d2880ccef0415c3a8,0.46993603411513857,1.0,0.040470962023974946,0.01,1.027681660899654,2345
0xeca5a16b1fdcd2e18bda3950a952c6375e5b277d,0.7169459962756052,5.55,0.3258597685551235,0.0,2.7746478873239435,537
0xee21068efaf8e59eb28fec33cd97d1401e9ea177,0.7337962962962963,4.84,0.2828366811551918,0.0,2.8482142857142856,432
0xb5a5f243b3830e64f1d5c9eb1028664f881931f4,0.7466529351184346,3.9,0.03283733208860528,0.0,4,971
0x1544d2de126e3a4b194cfad2a5c6966b3460ebe3,0.6856881293866341,350.0,2.553341271665053,0.0,3.9218045112781956,3277
0x5587765e4674a5feeb1130fba47df5e3719c416a,0.33298647242455776,2.18772889997973,0.1042751209820019,0.036236873192685946,0.6188870151770658,961
0x5dc84c6c919cd5cb6c721c4080302647f17cbcf4,0.5209424083769634,1.0,0.03942131019710408,0.0,1.1284916201117319,382
0x2d6de058c649b2e546ef622c6ac577b0bb021235,0.5073529411764706,0.4104453341466051,0.019291471266469316,0.0,2.4871794871794872,136
0xb914f34fed515fbbc2012f7f5004bb15892ee7fb,0.47029702970297027,1.0,0.14718303478186137,0.1,0.9771241830065359,606
0x99c69b9a42194e92a83d32db094e0d036a1e9ce5,0.41335044929396664,10.0,0.08220030444135822,0.01,1.1097560975609757,1558
0x13de79ce1c842720557e0175c1e1fa50bbf05c79,0.4773662551440329,0.30134087078141486,0.042323560848842645,0.0,1.25,243
0x3d97ad12d40ea711d88b53680b3ae19aa5ec870d,0.5142992200425431,80.0,0.5460379490029342,0.0,1.1770458054554813,4231
0x6a75fe8efd6df1dde7544baab4af35d4b79926a0,0.5633802816901409,23.65,0.2159601642215559,0.0,1.4767441860465116,639
0x06be1200b6a52e3ca12096fe099394a831b16368,0.8452380952380952,2.0,0.1606024096385542,0.0,5.958333333333333,168
0x78362ea47f1b29a2c7691fffacf4c523ab96d5a8,0.5358504958047292,2.0,0.043507737020334745,0.0,1.172328086164043,2622
0x31383770f07909ab02cbe62bd390ee39b16d52b4,0.5416666666666666,12.01,0.2797444216308703,0.0,1.352112676056338,168
0x0658f0e2c6e8f9072d94454c7eddbc44e2e36fe2,0.47547169811320755,1.79,0.11947502450827624,0.0,1.1721311475409837,265
0x30e5d10dc30a0ce2545a4dbe8de4fcba590062c5,0.9825581395348837,0.87,0.0062573099415204675,0.0,56.333333333333336,172
0x1a22c924389662643ee7a35bc697ecbb9411e61d,0.5379803395889187,7.0,0.15354226250449737,0.0,1.5701149425287357,1119
0x3b005fbe687984b50412fbae1591bf59a8492a67,0.5806142034548945,1.87,0.09777969156335305,0.0,1.8836565096952909,1042
0x75eaafd252ac8d49987ba72037e5e6266c678d50,0.2865090403337969,0.64,0.015958445061141767,0.004967318179348018,0.6814988290398126,719
0x38d5123230e81f56ad8a3717a320eb19e3d7fe2f,0.6200650255457502,10.0,0.15778190132039407,0.0,2.788732394366197,2153
0x19bc73cf01f65d081a1bee85e5fff3e0d8d37ab2,0.710126582278481,0.00674588588226316,3.441042442559943e-05,0.0,38.45,790
0x395a33bcc10331692ce824ccbd394c568d7e84dc,0.5221238938053098,0.10031200000000902,0.01602285119103121,0.0,1.380281690140845,339
0x9c1dda14950d566559d68d31054f23fae09932ea,0.46223224351747466,36.3,0.7905153947489075,0.1,1.0580046403712298,1774
0xa29d3e7ec3ff748d1cc884f335e368ec3ee75f16,0.4827586206896552,10.00120000000001,0.34857486293370493,0.0,1.783132530120482,232
0x909ce4d1fa3fbab2ad4079f38c4f0d52ecddde69,0.5348086675887506,7.0,0.0690095209416032,0.0,1.4675767918088738,2169
0xb6554e8a8d400f8247e03a488233d96ed7e9bdc9,0.9384615384615385,5.3,0.04217341269430052,0.0,18.4,195
0x9e777279adc4b283354e3b62ca14eab8e13376cb,0.47554347826086957,1.0,0.084657411751026,0.01,0.9267015706806283,736
0x06126ecdfde4c8b25c7f4a8fb7d24f5b1c7e769e,0.6590909090909091,138.338,1.33022644894417,0.0,2.3476190476190477,704
0xb87108e35f9595a9a6a0d7b143225e9dc30f0e8d,0.4,0.79,0.10685141836,0.09,0.8671328671328671,535
0x9741b436a963458c0375fe70885a0fc3eed256b9,0.15584415584415584,30.0,1.7847209988459036,0.6,2.3823529411764706,231
0x5284ade3f5b950d181fc93372950f3b389d28ee3,0.30364372469635625,2.0,0.18131328483004833,0.023672195000004503,1.1025641025641026,247
0x86c8374576e7db1d377789ed6579ac1aaa2ad458,0.2689655172413793,1.05,0.06471655816743468,0.005402269094369591,0.6363636363636364,145
0xfb8312f4eff616367a3bd39a2315889b5b501e03,0.45472061657032753,0.41,0.02975219511174994,0.0,1.3438914027149322,519
0xe574b918478fb0adc12f94aa4a5cf024cd0b1777,0.452947259565667,1.8,0.038514641922362855,0.0,1.2105263157894737,967
0x7edf57d81ec13cc8acc0246e3c8b665517e679b4,0.4975369458128079,43.95,0.6521485797478129,0.0,1.475609756097561,203
0xcc1ab7675f89e5b3c47bfacc77a6b3dfb9e87777,0.44501845018450187,35.0,0.12244248288384656,0.01,1.086286594761171,1355
0xab512701f9023e1971c7f81fa8a9ba0e5d3d1a11,0.5925925925925926,1.407370513525734,0.08948174157560272,0.0,1.6317689530685922,729
0x8c16c47095a003b726ce8deffc39ee9cb1b9f124,0.4446119065561417,3.0,0.02830446883766109,0.0,1.654,1327
0xf1ad1d4fcc9a552c95ed0b76e7ffd2940c51ec82,0.37630662020905925,2.2,0.1502197336571137,0.017800000000000003,0.7654320987654321,287
0x7ba21b6b09cba9736070fdc4ecffac151776f61c,0.5052447552447552,19.18,0.5165608471861154,0.0,1.5265486725663717,572
0x8feacb307e2c0fdbe63efcc74ea93742fc7287df,0.4028776978417266,30.0,2.4929425165543853,1.0,0.7922077922077922,139
0xe5b8f76ae01213caebeafcd620ab5b6a7fc96703,0.3728813559322034,0.75,0.0430915562084388,0.018891045395479485,0.9130434782608695,177
0xc5158700642429876b5b633a857e54e3a7a04e6d,0.44052863436123346,0.8104837388696969,0.06746136231753891,0.0,1.8024691358024691,227
0x9f40fc719aac70127dddcc5f5cd59cd6a78a680e,0.5203094777562862,2.0,0.04158076979285231,0.0,1.1410788381742738,517
0x4b633208c6db1513505c0880274ffa2b9e5d4bc8,0.4639630174406388,9.0,0.09982393801466297,0.01,1.0050568900126422,4759
0x0c14918c508b8a6341c0d7e06d7b894f0279fb2c,0.5029239766081871,1.009618965706454,0.02284073350723917,0.0,1.015748031496063,513
0x277653866522469bd7f413d8b55364fa4ef79ff8,0.5927591102697586,9.0,0.06442720553300704,0.0,1.509501187648456,8452
0x69107cf1df8715baa22d36abd90fc313ef98a50a,0.41836734693877553,3.5623270494783674,0.2649603663465632,0.015892426836318793,1.0416666666666667,196
0xa14edd80e2593e93f7673cb6416636759b16625e,0.5014245014245015,0.17,0.008486171008732042,0.0,1.7698412698412698,702
0x06a34b9cab3cfaa1538f93b6ece717260b75fe2d,0.6715328467153284,0.109,0.005919294113325414,0.0,3.533333333333333,137
0x414fd85f485856a46dded5258cfe76b041f9fee2,0.3698781838316722,3.0,0.17139182433958605,0.030316712608432553,0.973741794310722,903
0xadd20d7b70ac213390f34567f208ab8258836212,0.48823529411764705,1.0,0.03742781547258208,0.0,1.347926267281106,1020
0xc5b079915f8269cf6b6f39e46cc0b34c330ca0cc,0.6091954022988506,0.3026646837694437,0.010325618033274678,0.0,3.1927710843373496,348
0x1b935b6cd4259651ca275fba28b27b88956b8bd8,0.9391891891891891,375.0,5.41156462585034,0.0,15.444444444444445,148
0x1e863363f0aea30d45bc4224783b48cdd1f3d90d,0.39069767441860465,1.44,0.21862134979221606,0.0723,1.2765957446808511,215
0xa25e5570236ef660d61c195d60e4b1a759f77708,0.5555555555555556,1.14,0.06586712584556872,0.0,1.927710843373494,243
0x2840de34c0d91fa23fc2d9779560d81ca1e2407b,0.4026548672566372,1.2204373681652814,0.03505473279793569,8e-05,1.3195876288659794,226
0x4296ef18bd59147c55add1071f7f3d12db846fea,0.3801498127340824,12.233127889264656,0.5445219884734669,0.006,1.4906542056074767,534
0x8e90f49132d2f345842580f5fde10775e20abcf1,0.6538461538461539,253.2,17.50754964981281,0.0,2.3333333333333335,130
0x33b279a7b0a21258ac210d126bcbc168facefa00,0.5115,6.0,0.22898493748701654,0.0,1.075980900975711,10000
0x9b7e4f8c510f70066560f6f5253a7860bd7167ce,0.5903083700440529,1.8,0.051039167739208385,0.0,1.4754098360655739,454
0x2beecacfbbfacd04be3b9b463d7c097cd922f4e3,0.6451612903225806,0.6092505107513219,0.025581849271424602,0.0,2.9743589743589745,310
0x62515a5891197931f70dbe714c7ec7bc8624f006,0.5364583333333334,10.0,0.785334423237415,0.0,1.6527777777777777,192
0x899b3b173ec51511b34e635882991bf99ec3b32b,0.1331521739130435,14.409741030433587,0.5122092603776376,0.2,0.18006430868167203,368
0xf18d90929e3ec5d3bea4aa16b9451ad3216a7764,0.9899,3.5,0.007611866756298575,0.0,102.09278350515464,10000
0x52f761a82fe381f539881786c34686fa12620c9b,0.3622448979591837,0.5889393356651157,0.03277066066624755,0.002,1.2471264367816093,392
0xb6268875bfeb716b558db76f418f18d8413d8563,0.5234988880652335,2.9,0.016790547623263027,0.0,1.2205009887936717,6745
0x4daa17fa40f38a51b13651e25efbd6b3ab39fbe9,0.5491606714628298,8.0,0.0353612056392805,0.0,1.2850877192982457,2085
0x550d3c9e11b561bdc9cd304fbbd07952c85062c3,0.3648351648351648,9.0,0.060556855679198655,0.03,0.5818815331010453,455
0x5631df985e5aa7c20dc02c4a13b3de9ecf99e4cc,0.5046439628482973,1.9172723191307015,0.1408593127861472,0.0,1.1610738255033557,323
0xaf4c522af369a3e28b4437020a08b733aa2b532e,0.46285714285714286,1.6,0.08234986180122449,0.0,1.4143646408839778,875
0x3794b31cef7ae8b326a2d12c926dbf76462f9671,0.6153846153846154,0.1,0.004525015617917964,0.0,2.25,247
0xac29c60b1876068daba2da7f6da933a65648f451,0.5153519130845536,1.6,0.06290456975072041,0.0,1.4045454545454545,2117
0x29bcde4c0078030917e05b0fcbd62a5d3fdf46fc,0.45308924485125857,2.23,0.0866536217595284,0.0,2.1366906474820144,437
0xd8c5c7bfa6aaa9ae6a1cc701048c6beffd71222b,0.7133333333333334,46.3,0.8096716407911998,0.0,5.361702127659575,300
0x5733aa466ecce32f5cab62c22a14f23414f5de9b,0.44089456869009586,5.694926291554874,0.13528522872836374,0.0,1.320964749536178,1252
0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0,0.0,25955.48107932,420.89835867343396,5.14797086,0.016472203157172273,2963
0xfeee860e7aae671124e9a4e61139f3a5085dfeee,0.0019212295869356388,94.54215349688333,5.418537039834017,3.277233778222508,0.0009624639076034649,1041
0xda645656832de5e774131771615b0ca357cbadf4,0.549800796812749,41.0,0.9940578452488398,0.0,2.1375,251
0x2b43b3fcc798bb824b927e26f75f4caa4cb3ba57,0.490272373540856,1.92,0.027191832631662232,0.0,1.3796296296296295,257
0xc1b082b369c60d9fbf45d63c5d2885ba8dfc79ae,0.2696078431372549,0.9338204325341645,0.07789910560577498,0.02175,1.0816326530612246,204
0xe0ff7c2ab64bbf752bd0dedc5936f4d32a1380c0,0.48513302034428796,3.0,0.0665987103938815,0.0,1.222608695652174,1278
0x9d21616d61c5897269bc3dfdc071fa94f8aaf7ee,0.6687306501547987,1.0005436943200543,0.01193229478757642,0.0,2.4361702127659575,323
0x94f17887d9fb92c27c11a68608c62bed6f509838,0.5206666666666667,7.0,0.16457219532709447,0.0,1.6785714285714286,1500
0x9ec5fceb76b0bcb2f8277ef703f546e2d8a72be6,0.590347923681257,0.921204832052017,0.0057456897876047046,0.0,2.651639344262295,891
0xdc79ffb2042dccac85a4f79979f8ecdc9cece984,0.41836734693877553,400.0,41.71360226838801,0.08,0.9664429530201343,294
0x774edd8678dd13e09f8199dc6cc62d5eeffc1805,0.7478991596638656,0.51,0.013726464863970701,0.0,5.2105263157894735,119
0x9491eb4cab92b53bb9e07f5e37c400fd3ad54192,0.008547008547008548,1.9568498971910067,0.11025846513194115,0.003,0.1262135922330097,117
0xccd358b112515ab4e9c43d57e6269e783d3131c6,0.7832585949177877,7.25,0.24631661180898282,0.0,3.948148148148148,669
0xcdf5ea115451e1fcadec6879a865d4029e2a4931,0.5101351351351351,5.0256220498636734,0.07740327187603067,0.0,1.3060428849902534,1184
0x1470de04c1d42a13a950facf85cbdcecb86e98f0,0.7,2.4,0.13491250130003135,0.0,2.578125,230
0xfe5bab72af1aea76aabc28562e584e59d2708196,0.6826003824091779,1.0,0.042129475898271866,0.0,2.5753424657534247,523
0xc9b5db189631ed9bb35eb795826d90717b43b56a,0.7085201793721974,10.0,0.10972962197403864,0.0,2.994029850746269,1338
0x1a48920e546f289a7009b36d7ef376f55778599c,0.9214659685863874,0.2,0.001741726525326235,0.0,14.571428571428571,764
0x3b9223db2b6723c3c538803948927c0a9d77e097,0.5300859598853869,3.7,0.2690796194506251,0.0,1.784,349
0xc76eab28f1d1ae663dfab136a51bae95f30c472b,0.5353403141361257,2.1987145285599015,0.06333212139476395,0.0,1.2640949554896141,764
0xe599483cb4cc902ef4012fcf881c23fea52ff380,0.3756019261637239,12.0,0.2769861352380777,0.02,1.0129449838187703,623
0xa0553e045fda77dbbe741ffd5b58ae7cefdab380,0.3147747747747748,450.0,2.6944788977951677,0.05,1.5147258722247394,5550
0x864c6203c49f7dc7bdb9ef852e0c83abaa454351,0.5407344871253693,4.92182825308385,0.568787685109104,0.0,1.1784728610855566,2369
0xad7149152a65e6ec97add7b1b1f917dcafcf9b21,0.9473237043330501,50.0,0.18864295930546568,0.0,18.74496644295302,5885
0x629478b9205874f6c119bf03b91004fbadd13b48,0.5194805194805194,0.660986017858648,0.013364810680600154,0.0,2.6507936507936507,231
0x7293722ca3e1329a481dc5f91f96288e127e6156,0.3229166666666667,5.0,0.05801585508161126,0.01,0.6746724890829694,768
0xf9f83bae58838e84fe6f1f08ef1dea4f6bd07635,0.3867924528301887,2.1,0.12068299222141356,0.0,2.4754098360655736,212
0x96ee49d020655ae66d5c678a238e48c44e5f65dd,0.4439252336448598,0.9,0.015580524406162954,0.0,2.139705882352941,428
0x2ae57b80df1ea04e5638e780ecc6c96232be65d5,0.8305084745762712,214.2,3.2819684877909223,0.0,6.564102564102564,295
0xdcc4c0ee05751c0e2ff8e6da9f80df864809c42c,0.4403041825095057,0.87,0.01167517384743506,0.0,1.308165057067603,2630
0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,0.0001,40.91641779366761,0.1543575893026383,0.07522389309478016,0.00020006001800540162,10000
0x16c9ebb3d96550e6dbc376f7d89410df93832c99,0.5785659801678108,5.1273661115533145,0.04173649159747754,0.0,1.4061496099128041,5244
0x396513d08cc8c33fdc2c5ced37b9a3885ad92120,0.5432692307692307,0.7089630326833881,0.0384207803154503,0.0,1.4352941176470588,208
0xa270f3ad1a7a82e6a3157f12a900f1e25bc4fbfd,0.9789,14.52473018,0.026595004247424742,0.0,46.614285714285714,10000
0xd8ce05227a1ca1ac606aa7b40a76885e8bb56eed,0.7439353099730458,10.0,0.19724564047621534,0.0,4.242857142857143,371
0x1881607cbe29d8dfd5ff3030b3a4bf65dc0aac97,0.0,3701.3542537,649.8879142023184,368.79434741,1.4128440366972477,264
0x3c68402d8593caa9538d1b37112488c04a971562,0.5142585551330798,49.28,0.4915271035879212,0.0,1.7513089005235603,1052
0xe8e5f604d95ad38fefd6d47f35270e24be4872d0,0.46337308347529815,3.219,0.11382352657269548,0.0,1.3019607843137255,587
0xb7f257073b445a299e74d85cabcb0152afaf5e1e,0.2902467685076381,0.535,0.030795885571524607,0.011,0.8599562363238512,851
0x81063c913a74b10fa8bd1b168de3b482a5429b33,0.8347826086956521,0.14124328163138478,0.0051918925118367475,0.0,5.764705882352941,115
0x0c22f1d7f7d0426f387207e2b078bebf9fa7e4b7,0.8050847457627118,0.10091102412360078,0.002014919923289004,0.0,9.727272727272727,472
0xc83dad6e38bf7f2d79f2a51dd3c4be3f530965d6,0.0,6.80998403044655,0.09595061790926084,0.036657799696978376,0,637
0x495b246d649425d1eb1f9bba050c811cc71ee5ee,0.5209125475285171,0.8648836340420102,0.07348393998304105,0.0,1.5192307692307692,263
0xf367cdaebf001bc973bd50488327c9409b408267,0.5726288576506705,0.23,0.018651357576718562,0.0,1.4109855862874952,6189
0xcca61073f1c6bb9331c45c4f7c8887fece59a90c,0.5957446808510638,2.0,0.036192509573218345,0.0,2.4814814814814814,188
0x4b063bfa0ba4e820be99b642087925fd44881c85,0.2689075630252101,0.46,0.04980312526099564,0.02,0.7426470588235294,238
0x1fca05734c95d25d15bc30ab225a42f0b13d584a,0.536046511627907,3.2904485454939185,0.08949426876879524,0.0,1.6109422492401215,860
0x0d51ebda16413358d1269df7dceecd179ca7c110,0.5443786982248521,0.41,0.028741575182342785,0.0,2.111111111111111,169
0x79629a127da99acd1a87753005bae5bc7d723375,0.26631393298059963,5.389710431245211,0.13929382797898895,0.01,1.8159203980099503,567
0xaee8174342a8de518474956725ada6ce71c406a9,0.4601449275362319,14.9,0.22962969883430426,0.0,1.2171581769436997,828
0x482579f93dc13e6b434e38b5a0447ca543d88a46,0.5506912442396313,30.60878270948568,2.7370118021641745,0.0,1.238709677419355,1736
0x3e7e6cb300566b920204600010961bd79bce10b6,0.4751020408163265,2.4,0.10271076741339148,0.0,1.3113207547169812,1225
0xcf8abacee09aa47f4627ea9c96249bc79b18cb9c,0.517948717948718,0.6,0.022798537444321428,0.0,1.365684575389948,1365
0xfb8f81b61cf53ec2a5ace5627a76bf142df99b1f,0.48787878787878786,9.0,0.019101929617220566,0.0,1.057356608478803,1650
0x231f39fcdba2f1d896b31e4b86114244b015e8f8,0.44587155963302755,0.1174,0.008263273238185927,0.0,1.794871794871795,545
0xa415d3398115a29cbb21df0e6ec0d730f61b1382,0.5803571428571429,3.5,0.07928549755569173,0.0,2.111111111111111,224
0x8324bdef2f30e08e368f2fa2f14143cdca77423d,0.2727272727272727,690.0,7.481408383137608,0.08005999999999999,1.146341463414634,264
0x212d0945fabe82a312f0ea6c61a50b4d66897029,0.49827487061529613,20.3,0.18850710893777997,0.0,1.1936908517350158,3478
0x8cb8862f6bde417fe7a2c5bc3a435e7d870a68e7,0.7968069666182874,10.855231863609058,0.14659523211280162,0.0,5.625,689
0xa0c292622f4d8ff9426e4350809ab0b22581a3b8,0.5256361564755032,0.4,0.01700814563908818,0.0,1.3292035398230089,2633
0x8f94557c6752155796c5ef4e3661f3dbc6910b98,0.4946808510638298,4.0,0.22389683456979384,0.0,1.5753424657534247,188
0x5966aff7765d8543992f5690ec2f72824bc8b8b1,0.5964912280701754,4.413761,0.3466845825547329,0.0,2.1587301587301586,399
0x8899e36cb10b339f4823ec48bdf310909da9f99f,0.5225087412587412,19.04,0.07376096214366588,0.0,1.1433255269320843,4576
0xd4eb0ef8c47ae12f574d1d9cb38df78f15b3fa5b,0.3965744400527009,1.80696636408991,0.06318315394773555,0.004,1.4217252396166133,759
0x37a9231d992c2403a328ad01f79508cc99d3a278,0.4805194805194805,7.0,0.21616406531576385,0.0,1.2038216560509554,693
0x24deb9f2d63b1afbb9d31c3566b5fada79d215a3,0.5286284953395473,20.3365,0.2233840315931545,0.0,1.3364485981308412,751
0x19d32180bc2210ea3b500553d3db90ef248a38f3,0.5045454545454545,9.0,0.6425570629538789,0.0,1.1470588235294117,220
0x263f3cec4e92325d6676d3d466aa7a4018cd7957,0.21118568232662194,10.0,0.192515147348499,0.04,0.5364511691884457,2235
0x0058ba11e7c290498db7f3200a741efbbae9ab22,0.5823073415412676,13.35080266,0.20193979548166993,0.0,1.891820580474934,2193
0x7ecccabb5e4ff4537f70b0a5018e8c0cfd53fff4,0.9547,7992.63519393,2.628053995666221,0.0,54.865921787709496,10000
0x6c588d1ace0ab8fa709bdcf44073dc724c3fa161,0.7585315408479835,13.14239602737365,0.12048496088815747,0.0,3.9323979591836733,3868
0x1272af347a362e6f9a8578b9c46197946833ce11,0.5706984667802385,6.0,0.15143357301550472,0.0,1.8634146341463416,587
0x5838ae59d80cec1126122e5bbd273e007d28c3b2,0.39285714285714285,63.59212517074396,0.6990659105910412,0.0,1.847457627118644,504
0x83df6a652ef5076756ddfef563442b1170b09f26,0.20535714285714285,4.597007613887205,0.2568845743358007,0.052375357008082955,1.7530864197530864,224
0x670bb2fa1231550fccaec308e6ed03b98d2f90fa,0.5497470489038786,21.0,1.3347745773555377,0.0,1.2769230769230768,593
0xc031e6d5a0dfa6cc0e241bbf0cb1bb92826f8ea1,0.19402985074626866,1.0,0.017564903023187,0.001,0.31683168316831684,134
0x74a237561b73847dadb7dc811f6da5ef0251e5ed,0.3843283582089552,1.0,0.05971563263583053,0.0,1.7628865979381443,536
0xb985645ae444fae3d1c22efbcefbd0fcad2adf20,0.5,0.11,0.013464682255161233,0.0,2.5625,172
0x17d411787433fb4064326c5dc6274991720a7571,0.5146842878120411,9.3,0.1642964270198049,0.0,1.697029702970297,1362
0xbba54a347235ad31e849b9f793a6da1c05bcebfb,0.3884297520661157,0.255,0.017870124448266,0.0,1.9753086419753085,242
0xb273d6710bdb069e2bca14adc5e13347ee7dec40,0.48166259168704156,1.85,0.12406897679029043,0.0,1.4787878787878788,409
0xd69c1b1af517f6b0db2194055e1c84e6b4621ce2,0.513902205177373,1.6235084016559787,0.019814371136949827,0.0,2.1321321321321323,1043
0xcf3f16175b264c23436e327cf00d4f24a27bc345,0.575197889182058,4.0,0.15773885400276938,0.0,1.8854961832061068,379
0x09dbe191065884cf36c18bfa5a9fde973edc86e3,0.496309963099631,3.0,0.09746545167680025,0.0,1.3352517985611512,1626
0x555aaa24ce8bac4a0f0d30ac448359f14b40aedd,0.5313351498637602,1.5,0.06964501937782461,0.0,1.3525641025641026,367
0xb966200eca4e805d796290d34b8db0e357328f11,0.3403141361256545,2.73,0.15919329608938548,0.04,0.6666666666666666,191
0xa9fc09a3b876edfcaacaf77910fda14de378b121,0.5359477124183006,3.4,0.0551475133809525,0.0,1.6666666666666667,153
0x31968d3a53dad9f309ace91e8b6a21ea585fd035,0.5642857142857143,0.8,0.025720620318977174,0.0,1.6121495327102804,560
0xb890a476fb4a6f55eb66914ce0b4f1b98c601f68,0.6326335877862596,9.98,0.3032453036937325,0.0,2.3482428115015974,1048
0x84f240ca232917d771dfbbd8c917b4669ed640cd,0.7035755478662054,68.02481076708959,1.1666629404498086,0.0,2.5491803278688523,867
0x5b69589a8349b68e993438050b0b04284e157047,0.43906510851419034,0.253,0.015343226978771059,0.0,1.3268482490272373,599
0x140f8caf2dc5eb43de9027868357bff125904277,0.3717277486910995,0.7604962228109203,0.04419271825789731,0.000328160694456857,1.6388888888888888,191
0xac5914f52d77198d16b0eaa6c976e48110adce08,0.37520938023450584,2.0,0.070393684185292,0.01,1.006825938566553,597
0xaf23ae2f72331affb8ebebb1a5a8dd68335ce538,0.49700598802395207,2.0,0.08713631406314434,0.0,1.39568345323741,334
0xb5b1b8b5aad7685fa74c3fe842d24451e1acf44f,0.4972972972972973,0.385,0.010379379711694206,0.0,2.2857142857142856,185
0x0bcb711160391fed40b59f7e32a526d8ab448bf0,0.4350282485875706,3.02,0.08103566055696512,0.0,1.588235294117647,177
0x6f37ad23e589b6bbc054d61aff6a95e5c3218a54,0.4690265486725664,0.25039,0.018524866078655163,0.0,1.4193548387096775,226
0xe4060ec8ae6cfd40ae35029948ea1c954c904cc5,0.5472756410256411,8.1,0.185546420886531,0.0,1.5417515274949083,1248
0xcc83f1790556508351ae447587e59054c96410d1,0.44,1.7,0.14934455278167685,0.007,1.2058823529411764,300
0x359d05f2d27300089f6f86033ff9f7e130d60e87,0.4841802492809204,4.4,0.22045584141019903,0.0,1.5169082125603865,1043
